vote_id,chamber,congress,session,clerk_rollnumber,rollnumber,date,bill_number,n_compared,agreement
house_114_1st_641,house,114,1,641,638,2015-11-19,HR3189,418,1.0
house_114_1st_643,house,114,1,643,640,2015-11-19,HR4038,418,1.0
house_114_1st_650,house,114,1,650,647,2015-12-01,SJRES24,414,1.0
house_114_1st_649,house,114,1,649,646,2015-12-01,HR4127,414,1.0
house_114_1st_648,house,114,1,648,645,2015-12-01,S1170,415,1.0
house_114_1st_651,house,114,1,651,648,2015-12-01,SJRES23,415,1.0
house_114_1st_665,house,114,1,665,662,2015-12-02,S1177,415,1.0
house_114_1st_673,house,114,1,673,670,2015-12-03,HR22,416,1.0
house_114_1st_672,house,114,1,672,669,2015-12-03,HR8,415,1.0
house_114_1st_686,house,114,1,686,683,2015-12-09,HR2130,421,1.0
house_114_1st_693,house,114,1,693,690,2015-12-11,HR644,405,1.0
house_114_1st_696,house,114,1,696,693,2015-12-16,HR4246,411,1.0
house_114_1st_697,house,114,1,697,694,2015-12-16,S1090,412,1.0
house_114_2nd_20,house,114,2,20,721,2016-01-07,HR1155,410,1.0
house_114_2nd_12,house,114,2,12,713,2016-01-07,HR712,408,1.0
house_114_2nd_33,house,114,2,33,734,2016-01-08,HR1927,390,1.0
house_114_2nd_42,house,114,2,42,743,2016-01-12,HR1644,414,1.0
house_114_2nd_45,house,114,2,45,745,2016-01-13,SJRES22,411,1.0
house_114_2nd_47,house,114,2,47,747,2016-02-01,HR4168,382,1.0
house_114_2nd_54,house,114,2,54,754,2016-02-02,HR3662,418,1.0
house_114_2nd_52,house,114,2,52,752,2016-02-02,HR3700,418,1.0
house_114_2nd_61,house,114,2,61,761,2016-02-03,HR1675,415,1.0
house_114_2nd_63,house,114,2,63,763,2016-02-04,HR766,410,1.0
house_114_2nd_70,house,114,2,70,770,2016-02-10,HR3293,405,1.0
house_114_2nd_76,house,114,2,76,776,2016-02-11,HR3442,409,1.0
house_114_2nd_81,house,114,2,81,781,2016-02-12,HR2017,402,1.0
house_114_2nd_89,house,114,2,89,789,2016-02-25,HR3624,409,1.0
house_114_2nd_101,house,114,2,101,801,2016-02-26,HR2406,394,1.0
house_114_2nd_102,house,114,2,102,802,2016-02-29,HR4238,367,1.0
house_114_2nd_103,house,114,2,103,803,2016-03-01,HR136,372,1.0
house_114_2nd_104,house,114,2,104,804,2016-03-01,HR3735,371,1.0
house_114_2nd_105,house,114,2,105,805,2016-03-02,HR3716,397,1.0
house_114_2nd_109,house,114,2,109,809,2016-03-03,HR4557,392,1.0
house_114_2nd_108,house,114,2,108,808,2016-03-03,S1826,399,1.0
house_114_2nd_111,house,114,2,111,811,2016-03-14,S2426,372,1.0
house_114_2nd_123,house,114,2,123,823,2016-03-15,HR3797,406,1.0
house_114_2nd_116,house,114,2,116,816,2016-03-15,HR2081,405,1.0
house_114_2nd_126,house,114,2,126,826,2016-03-16,HR4434,410,1.0
house_114_2nd_125,house,114,2,125,825,2016-03-16,HR4416,411,1.0
house_114_2nd_124,house,114,2,124,824,2016-03-16,HR4596,402,1.0
house_114_2nd_133,house,114,2,133,833,2016-03-22,HR4742,378,1.0
house_114_2nd_134,house,114,2,134,834,2016-03-22,HR4755,374,1.0
house_114_2nd_137,house,114,2,137,837,2016-03-23,HR2745,398,1.0
house_114_2nd_146,house,114,2,146,846,2016-04-14,HR3340,409,1.0
house_114_2nd_149,house,114,2,149,849,2016-04-14,HR3791,409,1.0
house_114_2nd_152,house,114,2,152,852,2016-04-15,HR2666,405,1.0
house_114_2nd_154,house,114,2,154,854,2016-04-18,S719,378,1.0
house_114_2nd_153,house,114,2,153,853,2016-04-18,HR4570,374,1.0
house_114_2nd_161,house,114,2,161,861,2016-04-20,HR4885,415,1.0
house_114_2nd_160,house,114,2,160,860,2016-04-20,HR1206,415,1.0
house_114_2nd_162,house,114,2,162,862,2016-04-21,HR4890,409,1.0
house_114_2nd_163,house,114,2,163,863,2016-04-21,HR3724,414,1.0
house_114_2nd_165,house,114,2,165,865,2016-04-26,HR4096,389,1.0
house_114_2nd_171,house,114,2,171,871,2016-04-27,HR4498,405,1.0
house_114_2nd_172,house,114,2,172,872,2016-04-27,S1890,403,1.0
house_114_2nd_175,house,114,2,175,875,2016-04-28,HR5019,409,1.0
house_114_2nd_176,house,114,2,176,876,2016-04-28,HJRES88,409,1.0
house_114_2nd_179,house,114,2,179,879,2016-04-29,HR4901,397,1.0
house_114_2nd_180,house,114,2,180,880,2016-05-10,HR4957,394,1.0
house_114_2nd_184,house,114,2,184,884,2016-05-11,HR4641,408,1.0
house_114_2nd_187,house,114,2,187,887,2016-05-12,HR5046,409,1.0
house_114_2nd_193,house,114,2,193,893,2016-05-13,S524,396,1.0
house_114_2nd_207,house,114,2,207,907,2016-05-18,HR5243,417,1.0
house_114_2nd_216,house,114,2,216,916,2016-05-18,HR4909,416,1.0
house_114_2nd_228,house,114,2,228,928,2016-05-19,HR4974,416,1.0
house_114_2nd_237,house,114,2,237,937,2016-05-24,HR897,406,1.0
house_114_2nd_248,house,114,2,248,948,2016-05-25,HR5233,411,1.0
house_114_2nd_250,house,114,2,250,950,2016-05-25,S2012,411,1.0
house_114_2nd_266,house,114,2,266,966,2016-05-26,HR5055,410,1.0
house_114_2nd_271,house,114,2,271,971,2016-06-07,HR4904,360,1.0
house_114_2nd_270,house,114,2,270,970,2016-06-07,HR4906,357,1.0
house_114_2nd_282,house,114,2,282,982,2016-06-08,HR4775,404,1.0
house_114_2nd_288,house,114,2,288,988,2016-06-09,HR5278,417,1.0
house_114_2nd_294,house,114,2,294,994,2016-06-10,HR5325,400,1.0
house_114_2nd_303,house,114,2,303,1003,2016-06-14,HR5053,414,1.0
house_114_2nd_333,house,114,2,333,1033,2016-06-16,HR5471,409,1.0
house_114_2nd_332,house,114,2,332,1032,2016-06-16,HR5293,412,1.0
house_114_2nd_334,house,114,2,334,1034,2016-06-21,HR5525,343,1.0
house_114_2nd_336,house,114,2,336,1036,2016-06-21,HR5389,349,1.0
house_114_2nd_335,house,114,2,335,1035,2016-06-21,HR5388,348,1.0
house_114_2nd_342,house,114,2,342,1042,2016-06-23,HR2577,403,1.0
house_114_2nd_354,house,114,2,354,1054,2016-07-06,S1252,414,1.0
house_114_2nd_351,house,114,2,351,1051,2016-07-06,HR1270,399,1.0
house_114_2nd_376,house,114,2,376,1076,2016-07-07,HR4361,414,1.0
house_114_2nd_398,house,114,2,398,1098,2016-07-07,HR5485,416,1.0
house_114_2nd_399,house,114,2,399,1099,2016-07-08,S524,404,1.0
house_114_2nd_401,house,114,2,401,1101,2016-07-11,HR5602,395,1.0
house_114_2nd_403,house,114,2,403,1103,2016-07-11,HR5606,398,1.0
house_114_2nd_410,house,114,2,410,1110,2016-07-12,HR5658,410,1.0
house_114_2nd_416,house,114,2,416,1116,2016-07-12,HR4768,404,1.0
house_114_2nd_443,house,114,2,443,1143,2016-07-13,S304,419,1.0
house_114_2nd_441,house,114,2,441,1141,2016-07-13,HR5119,417,1.0
house_114_2nd_467,house,114,2,467,1167,2016-07-14,HR5631,417,1.0
house_114_2nd_478,house,114,2,478,1178,2016-07-14,HR4992,419,1.0
house_114_2nd_477,house,114,2,477,1177,2016-07-14,HR5538,419,1.0
house_114_2nd_479,house,114,2,479,1179,2016-09-06,HR5578,392,1.0
house_114_2nd_488,house,114,2,488,1188,2016-09-07,HR5063,408,1.0
house_114_2nd_493,house,114,2,493,1193,2016-09-08,HR2357,408,1.0
house_114_2nd_495,house,114,2,495,1195,2016-09-09,HR5424,399,1.0
house_114_2nd_502,house,114,2,502,1202,2016-09-13,HR3590,401,1.0
house_114_2nd_510,house,114,2,510,1210,2016-09-14,HR5226,413,1.0
house_114_2nd_519,house,114,2,519,1219,2016-09-14,HR5620,418,1.0
house_114_2nd_520,house,114,2,520,1220,2016-09-15,HR5351,411,1.0
house_114_2nd_522,house,114,2,522,1222,2016-09-20,HR5785,395,1.0
house_114_2nd_523,house,114,2,523,1223,2016-09-20,HR5690,396,1.0
house_114_2nd_538,house,114,2,538,1238,2016-09-21,HR6007,417,1.0
house_114_2nd_539,house,114,2,539,1239,2016-09-21,HR5977,417,1.0
house_114_2nd_535,house,114,2,535,1235,2016-09-21,HR3438,416,1.0
house_114_2nd_536,house,114,2,536,1236,2016-09-21,HR5461,417,1.0
house_114_2nd_556,house,114,2,556,1256,2016-09-22,HR5798,406,1.0
house_114_2nd_554,house,114,2,554,1254,2016-09-22,HR5931,409,1.0
house_114_2nd_544,house,114,2,544,1244,2016-09-22,HR5719,403,1.0
house_114_2nd_558,house,114,2,558,1258,2016-09-26,HR5392,349,1.0
house_114_2nd_563,house,114,2,563,1263,2016-09-27,HR954,415,1.0
house_114_2nd_574,house,114,2,574,1274,2016-09-28,HR6094,415,1.0
house_114_2nd_567,house,114,2,567,1267,2016-09-28,S3283,415,1.0
house_114_2nd_572,house,114,2,572,1272,2016-09-28,HR5303,416,1.0
house_114_2nd_577,house,114,2,577,1277,2016-11-15,HR6297,412,1.0
house_114_2nd_585,house,114,2,585,1285,2016-11-17,HR5982,412,1.0
house_114_2nd_587,house,114,2,587,1287,2016-11-17,HR5711,410,1.0
house_114_2nd_588,house,114,2,588,1288,2016-11-29,HR5422,394,1.0
house_114_2nd_593,house,114,2,593,1293,2016-11-30,HR6393,413,1.0
house_114_2nd_591,house,114,2,591,1291,2016-11-30,HR5047,408,1.0
house_114_2nd_599,house,114,2,599,1299,2016-12-01,HR6392,408,1.0
house_114_2nd_600,house,114,2,600,1300,2016-12-02,S2943,401,1.0
house_114_2nd_602,house,114,2,602,1302,2016-12-05,HR6427,387,1.0
house_114_2nd_604,house,114,2,604,1304,2016-12-06,HR6394,409,1.0
house_114_2nd_606,house,114,2,606,1306,2016-12-06,HR6416,413,1.0
house_114_2nd_612,house,114,2,612,1312,2016-12-07,S3028,402,1.0
house_114_2nd_613,house,114,2,613,1313,2016-12-07,HR5143,402,1.0
house_114_2nd_622,house,114,2,622,1322,2016-12-08,S612,413,1.0
house_115_1st_8,house,115,1,8,7,2017-01-04,HR21,422,1.0
house_115_1st_23,house,115,1,23,22,2017-01-05,HR26,423,1.0
house_115_1st_24,house,115,1,24,23,2017-01-09,HR315,405,1.0
house_115_1st_25,house,115,1,25,24,2017-01-09,HR304,404,1.0
house_115_1st_31,house,115,1,31,30,2017-01-10,HR79,417,1.0
house_115_1st_45,house,115,1,45,44,2017-01-11,HR5,421,1.0
house_115_1st_34,house,115,1,34,33,2017-01-11,HR39,403,1.0
house_115_1st_54,house,115,1,54,53,2017-01-12,HR238,421,1.0
house_115_1st_51,house,115,1,51,50,2017-01-12,HR78,427,1.0
house_115_1st_59,house,115,1,59,58,2017-01-13,S84,419,1.0
house_115_1st_61,house,115,1,61,60,2017-01-23,HR582,408,1.0
house_115_1st_60,house,115,1,60,59,2017-01-23,HR423,403,1.0
house_115_1st_65,house,115,1,65,64,2017-01-24,HR7,421,1.0
house_115_1st_66,house,115,1,66,65,2017-01-30,HR374,388,1.0
house_115_1st_72,house,115,1,72,71,2017-02-01,HJRES41,422,1.0
house_115_1st_73,house,115,1,73,72,2017-02-01,HJRES38,422,1.0
house_115_1st_76,house,115,1,76,75,2017-02-02,HJRES37,423,1.0
house_115_1st_77,house,115,1,77,76,2017-02-02,HJRES40,415,1.0
house_115_1st_78,house,115,1,78,77,2017-02-03,HJRES36,412,1.0
house_115_1st_79,house,115,1,79,78,2017-02-06,HR689,410,1.0
house_115_1st_80,house,115,1,80,79,2017-02-06,HR337,407,1.0
house_115_1st_83,house,115,1,83,82,2017-02-07,HJRES44,420,1.0
house_115_1st_85,house,115,1,85,84,2017-02-07,HJRES58,421,1.0
house_115_1st_84,house,115,1,84,83,2017-02-07,HJRES57,424,1.0
house_115_1st_87,house,115,1,87,86,2017-02-13,HR974,407,1.0
house_115_1st_92,house,115,1,92,91,2017-02-14,HR428,421,1.0
house_115_1st_95,house,115,1,95,94,2017-02-15,HJRES67,425,1.0
house_115_1st_97,house,115,1,97,96,2017-02-15,HJRES42,425,1.0
house_115_1st_96,house,115,1,96,95,2017-02-15,HJRES66,424,1.0
house_115_1st_99,house,115,1,99,98,2017-02-16,HJRES43,418,1.0
house_115_1st_98,house,115,1,98,97,2017-02-16,HJRES69,418,1.0
house_115_1st_100,house,115,1,100,99,2017-02-27,HR699,416,1.0
house_115_1st_102,house,115,1,102,101,2017-02-27,HR863,411,1.0
house_115_1st_121,house,115,1,121,120,2017-03-01,HJRES83,422,1.0
house_115_1st_120,house,115,1,120,119,2017-03-01,HR1009,425,1.0
house_115_1st_114,house,115,1,114,113,2017-03-01,HR998,425,1.0
house_115_1st_126,house,115,1,126,125,2017-03-02,HR1004,422,1.0
house_115_1st_127,house,115,1,127,126,2017-03-07,HR1362,413,1.0
house_115_1st_136,house,115,1,136,135,2017-03-08,HR1301,419,1.0
house_115_1st_148,house,115,1,148,147,2017-03-09,HR985,421,1.0
house_115_1st_152,house,115,1,152,151,2017-03-09,HR725,418,1.0
house_115_1st_158,house,115,1,158,157,2017-03-10,HR720,418,1.0
house_115_1st_159,house,115,1,159,158,2017-03-15,HR132,408,1.0
house_115_1st_160,house,115,1,160,159,2017-03-15,HR648,408,1.0
house_115_1st_168,house,115,1,168,167,2017-03-16,HR1259,415,1.0
house_115_1st_169,house,115,1,169,168,2017-03-16,HR1181,415,1.0
house_115_1st_171,house,115,1,171,170,2017-03-17,HR1367,412,1.0
house_115_1st_173,house,115,1,173,172,2017-03-20,HR1294,408,1.0
house_115_1st_181,house,115,1,181,180,2017-03-21,HR1297,415,1.0
house_115_1st_178,house,115,1,178,177,2017-03-21,HR1353,416,1.0
house_115_1st_187,house,115,1,187,186,2017-03-22,HR1238,412,1.0
house_115_1st_186,house,115,1,186,185,2017-03-22,HR1101,411,1.0
house_115_1st_184,house,115,1,184,183,2017-03-22,HR372,423,1.0
house_115_1st_202,house,115,1,202,201,2017-03-28,SJRES34,420,1.0
house_115_1st_206,house,115,1,206,205,2017-03-29,HR1430,422,1.0
house_115_1st_208,house,115,1,208,207,2017-03-30,HR1431,422,1.0
house_115_1st_216,house,115,1,216,215,2017-04-04,HR1343,418,1.0
house_115_1st_220,house,115,1,220,219,2017-04-05,HR1304,416,1.0
house_115_1st_221,house,115,1,221,220,2017-04-06,HR1219,420,1.0
house_115_1st_227,house,115,1,227,226,2017-04-26,HR1695,426,1.0
house_115_1st_233,house,115,1,233,232,2017-04-27,HR1694,425,1.0
house_115_1st_231,house,115,1,231,230,2017-04-27,S496,420,1.0
house_115_1st_236,house,115,1,236,235,2017-04-28,HJRES99,412,1.0
house_115_1st_244,house,115,1,244,243,2017-05-02,HR1180,426,1.0
house_115_1st_242,house,115,1,242,241,2017-05-02,HR1679,419,1.0
house_115_1st_255,house,115,1,255,254,2017-05-04,HR2192,429,1.0
house_115_1st_256,house,115,1,256,255,2017-05-04,HR1628,430,1.0
house_115_1st_262,house,115,1,262,261,2017-05-17,HR1177,419,1.0
house_115_1st_265,house,115,1,265,264,2017-05-18,HR115,414,1.0
house_115_1st_266,house,115,1,266,265,2017-05-18,HR1892,412,1.0
house_115_1st_268,house,115,1,268,267,2017-05-19,HR1039,406,1.0
house_115_1st_269,house,115,1,269,268,2017-05-22,HR1862,402,1.0
house_115_1st_270,house,115,1,270,269,2017-05-22,HR1842,401,1.0
house_115_1st_277,house,115,1,277,276,2017-05-24,HR2052,418,1.0
house_115_1st_282,house,115,1,282,281,2017-05-24,HR953,421,1.0
house_115_1st_278,house,115,1,278,277,2017-05-24,HR467,419,1.0
house_115_1st_284,house,115,1,284,283,2017-05-25,HR1761,419,1.0
house_115_1st_285,house,115,1,285,284,2017-05-25,HR1973,418,1.0
house_115_1st_294,house,115,1,294,293,2017-06-07,HR2213,419,1.0
house_115_1st_299,house,115,1,299,298,2017-06-08,HR10,419,1.0
house_115_1st_300,house,115,1,300,299,2017-06-12,HR2292,401,1.0
house_115_1st_306,house,115,1,306,305,2017-06-13,HR2581,422,1.0
house_115_1st_307,house,115,1,307,306,2017-06-13,S1094,423,1.0
house_115_1st_308,house,115,1,308,307,2017-06-15,HR2579,411,1.0
house_115_1st_309,house,115,1,309,308,2017-06-20,HR2847,399,1.0
house_115_1st_315,house,115,1,315,314,2017-06-21,HR1873,418,1.0
house_115_1st_319,house,115,1,319,318,2017-06-22,HR1654,413,1.0
house_115_1st_322,house,115,1,322,321,2017-06-23,HR2842,411,1.0
house_115_1st_337,house,115,1,337,336,2017-06-28,HR1215,427,1.0
house_115_1st_338,house,115,1,338,337,2017-06-28,HR1500,422,1.0
house_115_1st_342,house,115,1,342,341,2017-06-29,HR3003,422,1.0
house_115_1st_344,house,115,1,344,343,2017-06-29,HR3004,423,1.0
house_115_1st_345,house,115,1,345,344,2017-07-11,HR1397,405,1.0
house_115_1st_349,house,115,1,349,348,2017-07-12,HR1492,417,1.0
house_115_1st_352,house,115,1,352,351,2017-07-12,HR23,419,1.0
house_115_1st_378,house,115,1,378,377,2017-07-14,HR2810,424,1.0
house_115_1st_379,house,115,1,379,378,2017-07-17,HR2210,400,1.0
house_115_1st_380,house,115,1,380,379,2017-07-17,HJRES92,401,1.0
house_115_1st_391,house,115,1,391,390,2017-07-18,HR806,427,1.0
house_115_1st_402,house,115,1,402,401,2017-07-19,HR2910,426,1.0
house_115_1st_398,house,115,1,398,397,2017-07-19,HR2883,428,1.0
house_115_1st_406,house,115,1,406,405,2017-07-20,HR218,426,1.0
house_115_1st_412,house,115,1,412,411,2017-07-25,HJRES111,420,1.0
house_115_1st_413,house,115,1,413,412,2017-07-25,HR3364,421,1.0
house_115_1st_435,house,115,1,435,434,2017-07-27,HR3219,426,1.0
house_115_1st_438,house,115,1,438,437,2017-07-28,S114,413,1.0
house_115_1st_437,house,115,1,437,436,2017-07-28,HR3180,414,1.0
house_115_1st_439,house,115,1,439,438,2017-09-05,HR3110,407,1.0
house_115_1st_485,house,115,1,485,484,2017-09-12,HR2611,389,1.0
house_115_1st_528,house,115,1,528,527,2017-09-14,HR3354,408,1.0
house_115_1st_517,house,115,1,517,516,2017-09-14,HR3697,407,1.0
house_115_1st_530,house,115,1,530,529,2017-09-25,HR3823,415,1.0
house_115_1st_537,house,115,1,537,536,2017-09-26,HR2824,422,1.0
house_115_1st_543,house,115,1,543,542,2017-09-28,HR2792,414,1.0
house_115_1st_542,house,115,1,542,541,2017-09-28,HR3823,418,1.0
house_115_1st_544,house,115,1,544,543,2017-10-02,HR1547,400,1.0
house_115_1st_549,house,115,1,549,548,2017-10-03,HR36,425,1.0
house_115_1st_558,house,115,1,558,557,2017-10-10,HR1858,396,1.0
house_115_1st_559,house,115,1,559,558,2017-10-10,HR2464,394,1.0
house_115_1st_562,house,115,1,562,561,2017-10-11,HR452,417,1.0
house_115_1st_563,house,115,1,563,562,2017-10-11,HR3243,417,1.0
house_115_1st_568,house,115,1,568,567,2017-10-12,S585,419,1.0
house_115_1st_570,house,115,1,570,569,2017-10-23,S504,402,1.0
house_115_1st_580,house,115,1,580,579,2017-10-24,HR732,420,1.0
house_115_1st_588,house,115,1,588,587,2017-10-25,HR469,420,1.0
house_115_1st_591,house,115,1,591,590,2017-10-31,HR2521,394,1.0
house_115_1st_598,house,115,1,598,597,2017-11-01,HR2936,419,1.0
house_115_1st_604,house,115,1,604,603,2017-11-02,HR849,417,1.0
house_115_1st_606,house,115,1,606,605,2017-11-03,HR3922,415,1.0
house_115_1st_608,house,115,1,608,607,2017-11-06,HR1066,398,1.0
house_115_1st_607,house,115,1,607,606,2017-11-06,HR3562,399,1.0
house_115_1st_614,house,115,1,614,613,2017-11-07,HR3441,422,1.0
house_115_1st_615,house,115,1,615,614,2017-11-07,HR3911,420,1.0
house_115_1st_620,house,115,1,620,619,2017-11-08,HR3043,422,1.0
house_115_1st_622,house,115,1,622,621,2017-11-09,HR2201,419,1.0
house_115_1st_631,house,115,1,631,630,2017-11-14,HR2810,425,1.0
house_115_1st_630,house,115,1,630,629,2017-11-14,HR2874,425,1.0
house_115_1st_636,house,115,1,636,635,2017-11-15,HR2672,422,1.0
house_115_1st_637,house,115,1,637,636,2017-11-16,HR1,431,1.0
house_115_1st_638,house,115,1,638,637,2017-11-28,HR2768,408,1.0
house_115_1st_643,house,115,1,643,642,2017-11-30,HR3905,419,1.0
house_115_1st_649,house,115,1,649,648,2017-11-30,HR3017,416,1.0
house_115_1st_648,house,115,1,648,647,2017-11-30,HR4182,416,1.0
house_115_1st_651,house,115,1,651,650,2017-12-01,HR1699,418,1.0
house_115_1st_655,house,115,1,655,654,2017-12-05,HR3731,410,1.0
house_115_1st_661,house,115,1,661,660,2017-12-06,S1266,422,1.0
house_115_1st_663,house,115,1,663,662,2017-12-06,HR38,428,1.0
house_115_1st_670,house,115,1,670,669,2017-12-07,HJRES123,427,1.0
house_115_1st_669,house,115,1,669,668,2017-12-07,HR477,425,1.0
house_115_1st_675,house,115,1,675,674,2017-12-12,HR3971,422,1.0
house_115_1st_680,house,115,1,680,679,2017-12-13,HR1638,423,1.0
house_115_1st_682,house,115,1,682,681,2017-12-14,HR2396,420,1.0
house_115_1st_684,house,115,1,684,683,2017-12-14,HR4324,418,1.0
house_115_1st_694,house,115,1,694,693,2017-12-19,HR3312,417,1.0
house_115_1st_695,house,115,1,695,694,2017-12-19,S1536,418,1.0
house_115_1st_692,house,115,1,692,691,2017-12-19,HR1,429,1.0
house_115_1st_702,house,115,1,702,701,2017-12-20,HR4015,419,1.0
house_115_1st_709,house,115,1,709,708,2017-12-21,HR4667,419,1.0
house_115_1st_710,house,115,1,710,709,2017-12-21,S1532,392,1.0
house_115_1st_706,house,115,1,706,705,2017-12-21,S1393,417,1.0
house_115_2nd_3,house,115,2,3,711,2018-01-09,HR4564,412,1.0
house_115_2nd_4,house,115,2,4,712,2018-01-09,HR4581,415,1.0
house_115_2nd_11,house,115,2,11,719,2018-01-10,S140,411,1.0
house_115_2nd_17,house,115,2,17,725,2018-01-11,HR4578,411,1.0
house_115_2nd_16,house,115,2,16,724,2018-01-11,S139,419,1.0
house_115_2nd_19,house,115,2,19,727,2018-01-16,S117,402,1.0
house_115_2nd_24,house,115,2,24,732,2018-01-17,HR3326,420,1.0
house_115_2nd_32,house,115,2,32,740,2018-01-18,HR2954,426,1.0
house_115_2nd_34,house,115,2,34,742,2018-01-18,HR1660,425,1.0
house_115_2nd_36,house,115,2,36,744,2018-01-19,HR4712,423,1.0
house_115_2nd_56,house,115,2,56,763,2018-02-06,HR772,422,1.0
house_115_2nd_64,house,115,2,64,771,2018-02-08,HR1153,410,1.0
house_115_2nd_66,house,115,2,66,773,2018-02-08,HR4771,418,1.0
house_115_2nd_77,house,115,2,77,784,2018-02-14,HR3978,415,1.0
house_115_2nd_78,house,115,2,78,785,2018-02-14,HR3299,415,1.0
house_115_2nd_80,house,115,2,80,787,2018-02-15,HR620,416,1.0
house_115_2nd_91,house,115,2,91,798,2018-02-27,HR1865,412,1.0
house_115_2nd_89,house,115,2,89,796,2018-02-27,HR4296,413,1.0
house_115_2nd_92,house,115,2,92,799,2018-03-05,HR3183,388,1.0
house_115_2nd_95,house,115,2,95,802,2018-03-06,HR4607,406,1.0
house_115_2nd_99,house,115,2,99,806,2018-03-07,HR1917,413,1.0
house_115_2nd_101,house,115,2,101,808,2018-03-08,HR1119,403,1.0
house_115_2nd_103,house,115,2,103,810,2018-03-13,HR4465,397,1.0
house_115_2nd_102,house,115,2,102,809,2018-03-13,HR5247,398,1.0
house_115_2nd_108,house,115,2,108,815,2018-03-14,HR1116,415,1.0
house_115_2nd_112,house,115,2,112,819,2018-03-15,HR4545,415,1.0
house_115_2nd_110,house,115,2,110,817,2018-03-15,HR4263,415,1.0
house_115_2nd_115,house,115,2,115,822,2018-03-19,HR835,387,1.0
house_115_2nd_119,house,115,2,119,826,2018-03-20,HR4566,413,1.0
house_115_2nd_121,house,115,2,121,828,2018-03-21,HR5247,415,1.0
house_115_2nd_135,house,115,2,135,842,2018-04-11,HR4061,417,1.0
house_115_2nd_137,house,115,2,137,844,2018-04-11,HR4293,418,1.0
house_115_2nd_138,house,115,2,138,845,2018-04-12,HJRES2,416,1.0
house_115_2nd_139,house,115,2,139,846,2018-04-13,HR4790,403,1.0
house_115_2nd_141,house,115,2,141,848,2018-04-16,S167,384,1.0
house_115_2nd_142,house,115,2,142,849,2018-04-17,HR5192,420,1.0
house_115_2nd_146,house,115,2,146,853,2018-04-18,HR5444,413,1.0
house_115_2nd_145,house,115,2,145,852,2018-04-18,HR5445,416,1.0
house_115_2nd_153,house,115,2,153,860,2018-04-25,HR3144,413,1.0
house_115_2nd_165,house,115,2,165,872,2018-04-27,HR4,405,1.0
house_115_2nd_171,house,115,2,171,878,2018-05-08,SJRES57,408,1.0
house_115_2nd_177,house,115,2,177,884,2018-05-09,HR5645,414,1.0
house_115_2nd_175,house,115,2,175,882,2018-05-09,HR2152,417,1.0
house_115_2nd_179,house,115,2,179,886,2018-05-10,HR3053,411,1.0
house_115_2nd_181,house,115,2,181,888,2018-05-15,HR613,377,1.0
house_115_2nd_182,house,115,2,182,889,2018-05-15,HR4854,377,1.0
